company_name;industry;address;phone;website;municipality;data_source;source_file
ARCOS COMBINADOS - Arquitectura e Engenharia, Lda;Corporate office;Av. das Descobertas 53, 2780-053 Oeiras, Portugal;+351 939 089 002;;oeiras;Google Maps;google_maps_oeiras.csv
BMA Group Lisboa - Magic Place;Construction company;R. Rui Teles Palhinha 10 2.º F, 2740-278 Porto Salvo, Portugal;+351 912 424 724;http://www.bmagrouplisboa.pt/;oeiras;Google Maps;google_maps_oeiras.csv
Arquitetura;Architect;;;http://amva.biz/;oeiras;Google Maps;google_maps_oeiras.csv
pointOview;Architect;;+351 21 246 0690;http://www.pointoview.net/;oeiras;Google Maps;google_maps_oeiras.csv
OFICINA | LOJA | ATELIER;Architecture firm;Parede PT, Estr. Rebelva 1216 loja G, 2775-371 São Domingos de Rana, Portugal;+351 918 300 943;http://www.oficinalojaatelier.com/;oeiras;Google Maps;google_maps_oeiras.csv
Triplinfinito - Arquitectura, Design e Vídeo, Lda;Architect;Largo Girassol E loja 1, 2775-663 Carcavelos, Portugal;+351 21 456 4014;http://www.triplinfinito.pt/;oeiras;Google Maps;google_maps_oeiras.csv
Vanilla Alchemy - Atelier & Oficina Lda;Design agency;R. Mateus Fernandes 21C, 2780-233 Oeiras, Portugal;+351 21 442 1766;http://www.vanilla.com.pt/;oeiras;Google Maps;google_maps_oeiras.csv
Plano Oblíquo-consultores Técnicos Lda;Architecture firm;R. Ilha das Flores 50, 2775-802 Carcavelos, Portugal;+351 21 441 1789;http://www.planoobliquo.com/;oeiras;Google Maps;google_maps_oeiras.csv
Arquivisão - Arquitectura e Urbanismo Unipessoal, Lda;Architect;R. Flora 84, 2775-659 Carcavelos, Portugal;+351 21 458 3924;;oeiras;Google Maps;google_maps_oeiras.csv
INUMEROS Arquitetos Associados;Architecture firm;R. Vista Alegre 4E, 2770-176 Paço de Arcos, Portugal;+351 21 441 4299;;oeiras;Google Maps;google_maps_oeiras.csv
Happy Places by Ana;Interior designer;;;https://www.happyplacesbyana.com/;oeiras;Google Maps;google_maps_oeiras.csv
Up Urbanismo Portugal;Architect;Largo Leonor Faria Gomes 12, 2770-108 Paço de Arcos, Portugal;+351 21 441 8275;http://www.urbanismodeportugal.pt/;oeiras;Google Maps;google_maps_oeiras.csv
Alt Design Interiores;Interior designer;;;;oeiras;Google Maps;google_maps_oeiras.csv
Agenda Querido;Architecture firm;;+351 912 429 926;;oeiras;Google Maps;google_maps_oeiras.csv
CS Interior Design & Consulting;Interior designer;;+351 967 195 537;;oeiras;Google Maps;google_maps_oeiras.csv
Ergoproject-Architecture & Engineering Associates Ltd;Civil engineering company;Rua dos Malhões, Edifício D.Pedo I, 2770-971 Paço de Arcos, Portugal;+351 21 150 5423;http://www.ergoproject.pt/;oeiras;Google Maps;google_maps_oeiras.csv
ErgoDesign;Interior designer;Edifício D.Pedro I, R. Malhões, 2770-971 Paço de Arcos, Portugal;+351 21 150 5423;http://www.ergodesign.pt/;oeiras;Google Maps;google_maps_oeiras.csv
Nuno Nascimento Architecture;Architect;💰 R. Doutor Augusto Lamas 2A, 2760-152 Caxias, Portugal;+351 916 400 528;http://nunonascimento.com/;oeiras;Google Maps;google_maps_oeiras.csv
BMA Group Lisboa - Magic Place;Construction Company;Rua Rui Teles Palhinha 10 2.º F, 2740-278 Porto Salvo;912 424 724;http://www.bmagrouplisboa.pt/;palmela;Google Maps;google_maps_palmela.csv
Anchorbelievers | Arquitetura, Design, Marketing e Consultoria;Architect;Lgo do Município N.º1, 2950-222 Palmela, Portugal;+351 913 351 860;https://www.anchorbelievers.pt/contacto;palmela;Google Maps;google_maps_palmela.csv
GolfDesign.pt;Architect;Urbanização Golf Montado 93, 2950-051 Palmela, Portugal;+351 967 850 102;http://www.golfdesign.pt/;palmela;Google Maps;google_maps_palmela.csv
Archimais;Architect;Av. Joaquim Lino dos Reis 108 loja 2, 2950-326 Palmela, Portugal;+351 915 890 655;http://www.archimais.com/;palmela;Google Maps;google_maps_palmela.csv
RL Home - Decoração de Interiores & Design;Interior designer;Av. dos Descobrimentos 187 Loja A, 2950-751 Palmela, Portugal;+351 933 953 022;http://www.rl-home.pt/;palmela;Google Maps;google_maps_palmela.csv
21por2 Studio;Architect;;+351 913 913 322;https://www.21por2.pt/;palmela;Google Maps;google_maps_palmela.csv
Aterlier FF;Architect;R. Heliodoro Salgado no 9, 2950-241 Palmela, Portugal;+351 966 175 501;;palmela;Google Maps;google_maps_palmela.csv
Red Centre;Interior architect office;Av. Joaquim Lino dos Reis n.º9, 2950-326 Palmela, Portugal;+351 964 799 142;http://www.redcentre.pt/;palmela;Google Maps;google_maps_palmela.csv
LUSOARQ LDA.;Architect;AVENIDA ANTOINE VELGE Nº49A, 2950-011 Palmela, Portugal;+351 938 220 469;;palmela;Google Maps;google_maps_palmela.csv
Arquitecta Márcia Pião;Architect;Av. Antoine Velge nº49A, 2950-011 Palmela, Portugal;+351 938 220 469;https://arquiteturamarciap.wixsite.com/arquitecta;palmela;Google Maps;google_maps_palmela.csv
Coral Design de Interiores;Interior designer;R. João Vaz Corte Real 5 Loja-B, 2950-744 Palmela, Portugal;+351 924 036 225;http://www.coral-interiores.com/;palmela;Google Maps;google_maps_palmela.csv
InterPrime - GrupoIP;Interior designer;Parque Industrial Vale do Alecrim, R. da Prata 128, 2950-437, Portugal;+351 914 842 507;http://www.interprime.pt/;palmela;Google Maps;google_maps_palmela.csv
Romeu Martins Arquitetos;Architect;Estr. de Palmela 27 Piso 1 - 1A, 2900-534 Setúbal, Portugal;+351 917 631 903;http://www.atelierarquitectura.eu/;palmela;Google Maps;google_maps_palmela.csv
Dreamdomus - Construção Modular;Architecture firm;Parque Industrial das Carrascas, Estrada Nacional 252, Km 11.25, 2950-402 Palmela, Portugal;+351 21 137 1398;http://www.dreamdomus.com/;palmela;Google Maps;google_maps_palmela.csv
71 Arquitectos;Architect;Av. Dr. António Rodrigues Manito 87B, 2900-067 Setúbal, Portugal;+351 917 049 765;https://www.71arquitectos.pt/en/contacts/;palmela;Google Maps;google_maps_palmela.csv
urbanarq - arquitectura e construção;Architect;;+351 919 795 869;http://www.urbanarq.pt/;palmela;Google Maps;google_maps_palmela.csv
Atelier Ana GONÇALVES;Architect;R. Batalha do Viso 81A, 2900-268 Setúbal, Portugal;;https://anagoncalvesatelier.pt/;palmela;Google Maps;google_maps_palmela.csv
Ewa F. Pereira - interior design | abstract art;Interior designer;;+351 912 991 129;http://www.in2home.eu/;palmela;Google Maps;google_maps_palmela.csv
João de Oliveira ARCHITECTURE OFFICE;Architect;;;http://www.jo-ao.com/;palmela;Google Maps;google_maps_palmela.csv
andrecordeiro-3dvisualiser;Architect;;+351 965 621 037;https://www.andrecordeiro-3dvisualiser.com/;palmela;Google Maps;google_maps_palmela.csv
Silent Home;Home Furniture Shop;Rua Joaquim António de Aguiar 70B, 1070-050 Lisboa;21 387 0176;https://silenthome.com/;palmela;Google Maps;google_maps_palmela.csv
k. studio;Interior designer;;+351 917 113 242;https://www.kstudio-atelier.com/;palmela;Google Maps;google_maps_palmela.csv
Atelier;Architect;Av. Luísa Todi n.º 300 3.º C, 2900-452 Setúbal, Portugal;+351 265 239 193;http://www.atelierdxf.com/;palmela;Google Maps;google_maps_palmela.csv
NAM Interior Design Studio;Interior designer;;;https://neuzacabral.wixsite.com/ncdesign/inicio;palmela;Google Maps;google_maps_palmela.csv
CAV.Architects;Architect;;+351 910 196 068;https://www.cava-architects.com/;palmela;Google Maps;google_maps_palmela.csv
Arqido;Interior designer;;+351 934 812 476;;palmela;Google Maps;google_maps_palmela.csv
Olhórosmaninho, Lda.;Garden;Quinta do Guerreiro - Lugar Mata Lobos, R. 1º de Maio S/N, 2950-598 Palmela, Portugal;+351 912 167 817;https://geral7979.wixsite.com/olhorosmaninho;palmela;Google Maps;google_maps_palmela.csv
Estrada Romana em Palmela;Historical landmark;Estr. da Cobra 3 2950, Palmela, Portugal;;https://api.desporto.sapo.pt/video/ykKC6arNDlpT0IgCN9bC;palmela;Google Maps;google_maps_palmela.csv
Linha Contemporânea - Design de Interiores;Interior designer;;+351 912 242 191;https://www.linhacontemporanea.com/;palmela;Google Maps;google_maps_palmela.csv
Interprime;Interior designer;R. da Prata 128, 2950-437 Palmela, Portugal;+351 914 842 507;https://www.interprime.pt/;palmela;Google Maps;google_maps_palmela.csv
Catarina Santos LeroyMerlin;Architect;;+351 918 771 809;;palmela;Google Maps;google_maps_palmela.csv
LYM;Interior designer;;+351 938 927 260;;palmela;Google Maps;google_maps_palmela.csv
VS&PM Arquitetura e Design;Architecture firm;;+351 965 312 942;https://www.facebook.com/profile.php?id=100064324496511;palmela;Google Maps;google_maps_palmela.csv
Christopher Gordon Garden Design;Landscape architect;;+351 910 764 851;https://www.cggd.co.uk/;palmela;Google Maps;google_maps_palmela.csv
David Mares | Arquitecto;Architect;;+351 938 186 086;http://www.davidmares.com/;palmela;Google Maps;google_maps_palmela.csv
Martina Arch | Lisboa;Architect;Praça, Largo Adelino Amaro da Costa 8 2ºD, 1100-006 Lisboa;924 234 507;https://www.martinaarch.com/;seixa;Google Maps;google_maps_seixa.csv
BMA Group Lisboa - Magic Place;Construction Company;Rua Rui Teles Palhinha 10 2.º F, 2740-278 Porto Salvo;912 424 724;http://www.bmagrouplisboa.pt/;seixa;Google Maps;google_maps_seixa.csv
LA-ArchStudio;Architect;R. Santa Teresinha 17C, 2840-399 Seixal, Portugal;+351 968 112 842;http://www.la-archstudio.com/;seixa;Google Maps;google_maps_seixa.csv
DSA Architects International (Lisbon, Portugal);Architect;Alameda António Sérgio 7 2 D, 2795-023 Linda-a-Velha, Portugal;+351 21 419 3277;http://www.dsa-arch.com/;seixa;Google Maps;google_maps_seixa.csv
Silva Dias Arquitectos;Architect;Rua 2 da Matinha, Lt A, 5º andar, Armazém B, Lisbon, 1950-073 Lisboa, Portugal;+351 21 842 9420;http://silvadias-arquitectos.com/;seixa;Google Maps;google_maps_seixa.csv
Carlos Sousa Valles -- Arquitectos;Architect;R. Tito de Morais 1, 1750-455 Lisboa, Portugal;+351 21 845 1422;https://www.facebook.com/CarlosSousaVallesArquitectos;seixa;Google Maps;google_maps_seixa.csv
SCCS arquitectos - Sónia Cabaça & Catarina Sousa Lda;Architecture firm;Largo das Fontaínhas 9 2º piso, 1300-255 Lisboa, Portugal;+351 21 390 1746;http://www.sccarquitectos.com/;seixa;Google Maps;google_maps_seixa.csv
AES - ARQUITECTURA ENGENHARIA SERVIÇOS Soluções Criativas Integradas;Architect;Av. da República 121, 2840-741 Arrentela, Portugal;+351 21 222 9118;https://www.aes.com.pt/pt/contacts-pt;seixa;Google Maps;google_maps_seixa.csv
CASCA Arquitectura e Design;Architect;Rua do Poço Coberto 40, 1800-303 Lisboa, Portugal;;http://www.casca.pt/;seixa;Google Maps;google_maps_seixa.csv
Sua Kay Arquitectos;Architect;Átrio Norte, Av. do Forte. 3, Edifício Suécia III, Piso -1, 2790-072 Carnaxide, Portugal;+351 21 393 1960;http://www.suakay.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11480720224940087863;seixa;Google Maps;google_maps_seixa.csv
Susete da Silva + Ana Ferreira, Arquitectos e Assoc. Lda;Architect;R. Dr. Manuel de Arriaga n.º28-A, 2670-451 Loures, Portugal;+351 21 605 5196;;seixa;Google Maps;google_maps_seixa.csv
Espaço a3 . Arquitectura Personalizada, Lda;Architect;R. Nascimento de Almeida 12 A, 2840-107 Paio Pires, Portugal;+351 933 696 031;http://www.espacoa3.pt/;seixa;Google Maps;google_maps_seixa.csv
Casa dos Ciprestes - Atelier de Arquitectura e Artes;Architect;Casa dos Ciprestes 8, 2670-675 Bucelas, Portugal;+351 932 793 010;;seixa;Google Maps;google_maps_seixa.csv
Pedra Silva Arquitectos;Architect;TV do Corpo Santo 10 1dto, 1200-131 Lisboa, Portugal;+351 21 715 6210;http://www.pedrasilva.com/;seixa;Google Maps;google_maps_seixa.csv
Planética - Projectos e Construções, S.A.;Architect;Galerias da Villa, Av. Dom Afonso Henriques Loja 1, 2630-232 Arruda dos Vinhos, Portugal;+351 263 974 266;http://www.planetica.pt/;seixa;Google Maps;google_maps_seixa.csv
Élia Russo Arquitectos;Architect;Alameda Júlio Dinis 54, 2890-497 São Francisco, Portugal;;;seixa;Google Maps;google_maps_seixa.csv
Atelier 106, arquitectura e decoração Lda.;Architect;Av. António Augusto de Aguiar 179, 1050-015 Cave, Portugal;+351 917 117 526;http://www.atelier106.pt/;seixa;Google Maps;google_maps_seixa.csv
AXIS Studio Arquitetura Lda;Architect;DNA Cascais, R. Cruz de Popa Escritório 20, 2645-449 Alcabideche, Portugal;+351 919 499 837;;seixa;Google Maps;google_maps_seixa.csv
Mónica d'Araújo · Feng Shui Design Concept;Architect;R. Henrique Paiva Couceiro 10, 2700-453 Amadora, Portugal;+351 917 973 679;https://www.monicaaraujo.net/;seixa;Google Maps;google_maps_seixa.csv
Ameixa Arquitectos;Architect;Praça Dom Afonso V 5 Loja 9, 2710-521 Sintra, Portugal;+351 960 083 856;;seixa;Google Maps;google_maps_seixa.csv
TEKSTUDIO Architecture + Design;Architect;Av. Dom João II 42 Edifício Mythos, Piso 6, escritório 601/2, 1990-095 Lisboa, Portugal;+351 21 400 3060;http://tekstudioarchitects.com/;seixa;Google Maps;google_maps_seixa.csv
Palacete Seixas;Heritage building;Av. da Liberdade 270, 1250-149 Lisboa, Portugal;;;seixa;Google Maps;google_maps_seixa.csv
RHARQUITECTOS;Architect;R. Diogo Dias 24, 2870-272 Montijo, Portugal;+351 21 231 1480;https://www.rharquitectos.com.pt/;seixa;Google Maps;google_maps_seixa.csv
Catarina Batista Studio;Architect;Largo Avião Lusitânia 17, 2780-203 Oeiras, Portugal;+351 21 130 8794;http://www.catarinabatista.com/;seixa;Google Maps;google_maps_seixa.csv
Scae - Serviços Consultoria Arquitectura E Engenharia, Lda.;Architect;R. Cidade de Faro 39, 2870-138 Montijo, Portugal;+351 21 232 0292;;seixa;Google Maps;google_maps_seixa.csv
Atelier Concept Store Azeitão;Interior designer;R. José Augusto Coelho 10, 2925-538 São Lourenço, Portugal;+351 967 762 014;http://www.atelierconceptstore.com/;seixa;Google Maps;google_maps_seixa.csv
Lisbon Architecture Triennale;Architect;Office:, Campo de Santa Clara 142, 1100-474 Lisboa, Portugal;+351 21 803 8540;http://trienaldelisboa.com/;seixa;Google Maps;google_maps_seixa.csv
Nuno Nascimento Architecture;Architect;💰 R. Doutor Augusto Lamas 2A, 2760-152 Caxias, Portugal;+351 916 400 528;http://nunonascimento.com/;seixa;Google Maps;google_maps_seixa.csv
Glim - Design de Interiores;Interior designer;R. Stara-Zagora 26 A, 2830-364 Barreiro, Portugal;+351 21 246 0108;http://www.glim.pt/;seixa;Google Maps;google_maps_seixa.csv
studiorise cycling;Fitness center;R. Correia Teles 18, 1350-092 Lisboa, Portugal;;http://www.studiorise.eu/;seixa;Google Maps;google_maps_seixa.csv
Youth and Cultural Association Collective Multimedia Perve;Art gallery;Junto à Igreja de Stº Estêvão, R. das Escolas Gerais 13 17 e 19, 1100-218 Lisboa, Portugal;+351 21 882 2607;http://www.pervegaleria.eu/;seixa;Google Maps;google_maps_seixa.csv
ARX PORTUGAL ARQUITECTOS LDA;Corporate office;Largo Santos 4 1, 1200-848 Lisboa, Portugal;+351 21 391 8110;http://www.arx.pt/;seixa;Google Maps;google_maps_seixa.csv
Palácio Sinel de Cordes;Culture;Campo de Santa Clara 144, 1100-474 Lisboa, Portugal;+351 21 803 8540;https://www.trienaldelisboa.com/;seixa;Google Maps;google_maps_seixa.csv
Bacalhôa - Vinhos de Portugal;Winery;Estrada Nacional 10, 2925-901 São Lourenço, Portugal;+351 21 219 8067;http://www.bacalhoa.pt/;seixa;Google Maps;google_maps_seixa.csv
71 Arquitectos;Architect;Av. Dr. António Rodrigues Manito 87B, 2900-067 Setúbal, Portugal;+351 917 049 765;https://www.71arquitectos.pt/en/contacts/;seixa;Google Maps;google_maps_seixa.csv
BMA Group Lisboa - Magic Place;Construction Company;Rua Rui Teles Palhinha 10 2.º F, 2740-278 Porto Salvo;912 424 724;http://www.bmagrouplisboa.pt/;sesimbra;Google Maps;google_maps_sesimbra.csv
José Carlos Trindade Arquitectura Lda;Architect;Av. dos Combatentes 52, 2970-636 Sesimbra, Portugal;+351 21 228 8049;http://www.trindadearquitectura.pt/;sesimbra;Google Maps;google_maps_sesimbra.csv
mo.a | architects & partners;Architect;R. Varandas p/ o Mar 26, 2970-693 Sesimbra, Portugal;+351 966 516 745;https://www.moa-architects.com/;sesimbra;Google Maps;google_maps_sesimbra.csv
SPL Arquitectos;Architect;Av. João Paulo II 32 1°A, Cotovia, 2970-868, Portugal;+351 934 273 532;https://spl-arquitectos.com/;sesimbra;Google Maps;google_maps_sesimbra.csv
The Architect House;Lodging;R. Varandas p/ o Mar 30A, 2970-149 Sesimbra, Portugal;;;sesimbra;Google Maps;google_maps_sesimbra.csv
Rui Casaca - Arquitectura e Engenharia Lda;Civil engineering company;R. da República 4 1º Esq, 2970-741 Sesimbra, Portugal;+351 21 228 1404;http://www.rcasaca.com/;sesimbra;Google Maps;google_maps_sesimbra.csv
Paulo Braula Reis - Arquitectos;Architect;Rua Doutor 11 - 1.º Dto Santana Sesimbra PT 2970-593, R. Dr. Alberto Leite, Portugal;+351 21 228 8056;;sesimbra;Google Maps;google_maps_sesimbra.csv
Carlos José David;Architect;Rua da Almoínha 58, 2970-135, Portugal;+351 964 058 121;http://ateliercarlosdavid.com/;sesimbra;Google Maps;google_maps_sesimbra.csv
Maçaneta Redonda;Architect;R. da Caridade 19, 2970-734 Sesimbra, Portugal;+351 21 223 4233;;sesimbra;Google Maps;google_maps_sesimbra.csv
Carvalho Arquitectos;Architect;2970-422, Portugal;+351 966 926 509;http://www.carvalhoarquitectos.pt/;sesimbra;Google Maps;google_maps_sesimbra.csv
Ivo Correia;Interior designer;Edifício Mar e Serra, Av. João Paulo II, 2970-002 Sesimbra, Portugal;+351 21 268 2587;http://www.ivocorreia.pt/;sesimbra;Google Maps;google_maps_sesimbra.csv
OPdR Collective;Landscape designer;R. Dom Sancho I 36, 2970-744 Sesimbra, Portugal;+44 7425 339133;https://opdrcollective.org/;sesimbra;Google Maps;google_maps_sesimbra.csv
KR - Arquitectura;Architect;R. das Mimosas 42, 2970-402, Portugal;+351 21 099 2904;http://kr-atelier.com/;sesimbra;Google Maps;google_maps_sesimbra.csv
Miguel Ferreira Arquitectos;Architect;Rua de Santa Filomena n.º 1 A, 2970-055, Portugal;;https://miguelferreiraarquitectos.pt/home/index.php;sesimbra;Google Maps;google_maps_sesimbra.csv
Zimbralar Têxteis;Interior designer;Av. Padre António Pereira de Almeida nº26, 2970-590 Santana, Portugal;+351 21 268 9120;http://www.zimbralar.pt/;sesimbra;Google Maps;google_maps_sesimbra.csv
Neoforma Lda;Architect;;+351 919 519 435;;sesimbra;Google Maps;google_maps_sesimbra.csv
71 Arquitectos;Architect;Av. Dr. António Rodrigues Manito 87B, 2900-067 Setúbal, Portugal;+351 917 049 765;https://www.71arquitectos.pt/en/contacts/;setubai;Google Maps;google_maps_setubai.csv
Arquiteto João Contente;Architect;R. Cidade da Beira, 2900-075 Setúbal, Portugal;+351 918 278 633;https://www.joaocontente.com/;setubai;Google Maps;google_maps_setubai.csv
Atelier;Architect;Av. Luísa Todi n.º 300 3.º C, 2900-452 Setúbal, Portugal;+351 265 239 193;http://www.atelierdxf.com/;setubai;Google Maps;google_maps_setubai.csv
PM House Mediação Imobiliária;Architect;Av. Luísa Todi 9, 2900-451 Setúbal, Portugal;+351 265 771 202;http://www.pmhouse.pt/;setubai;Google Maps;google_maps_setubai.csv
Atelier Ana GONÇALVES;Architect;R. Batalha do Viso 81A, 2900-268 Setúbal, Portugal;;https://anagoncalvesatelier.pt/;setubai;Google Maps;google_maps_setubai.csv
Eliz Jardim Arquitectura;Architect;Praça Alm. Reis 27 2 andar, 2900-585 Setúbal, Portugal;+351 916 151 556;;setubai;Google Maps;google_maps_setubai.csv
Atelier Às Duas por Três, Arquitetura de Interiores e Decoração;Interior designer;Av. Belo Horizonte 78A, 2910-422 Setúbal, Portugal;+351 918 082 704;https://asduaspor3.com/;setubai;Google Maps;google_maps_setubai.csv
Boho Casas;Architecture firm;Av. Luísa Todi 406, 2900-455 Setúbal, Portugal;+351 265 104 072;https://www.bohocasas.com/;setubai;Google Maps;google_maps_setubai.csv
Arkdraw lda;Architect;Av. de Moçambique 14, 2900-003 Setúbal, Portugal;+351 933 178 101;;setubai;Google Maps;google_maps_setubai.csv
Ert-Atelier De Projectos E Estudos Tecnicos, Lda.;Architect;Av. São Francisco Xavier 22, 2900-661 Setúbal, Portugal;+351 265 239 690;;setubai;Google Maps;google_maps_setubai.csv
PolisArquitetos;Architect;R. Eng. Henri Perron 1 Loja B, 2900-193 Setúbal, Portugal;+351 265 098 710;http://www.polisarquitetos.pt/;setubai;Google Maps;google_maps_setubai.csv
Urban Obras Setúbal;Architect;Av. dos Combatentes da Grande Guerra, n.º 51 – 1º andar, 2900-329 Setúbal, Portugal;+351 913 364 432;https://www.urbanobras.pt/orcamento/;setubai;Google Maps;google_maps_setubai.csv
Karavela Architecture Studio;Architect;Praça de Portugal 7B, 2910-640 Setúbal, Portugal;+351 913 125 184;https://www.karavelastudio.com/;setubai;Google Maps;google_maps_setubai.csv
ARV - Arquitectura e Projectos, Lda.;Architecture firm;R. Joaquim Brandão 8, 2900-422 Setúbal, Portugal;+351 916 592 498;https://calendly.com/arv_aec_bim/first_link;setubai;Google Maps;google_maps_setubai.csv
Arquiteta Carla Correia;Architect;R. Oliveira Martins 8B, 2900-517 Setúbal, Portugal;+351 933 408 278;http://www.carlacorreia.com/;setubai;Google Maps;google_maps_setubai.csv
Romeu Martins Arquitetos;Architect;Estr. de Palmela 27 Piso 1 - 1A, 2900-534 Setúbal, Portugal;+351 917 631 903;http://www.atelierarquitectura.eu/;setubai;Google Maps;google_maps_setubai.csv
Ricardo Peralta - arquitectos, Lda;Architect;Av. Doutor Antº, Av. Dr. António Rodrigues Manito 91 A, 2900-067 Setúbal, Portugal;+351 933 250 097;http://www.ricardoperalta.pt/;setubai;Google Maps;google_maps_setubai.csv
3G Arquitectura;Architect;Av. Luísa Todi 616 1º esquerdo, 2900-457 Setúbal, Portugal;+351 918 093 119;https://3garquitectura.com/;setubai;Google Maps;google_maps_setubai.csv
Paulo Louro, Lda.;Architect;Av. Luísa Todi 135, Setúbal, Portugal;+351 917 228 716;;setubai;Google Maps;google_maps_setubai.csv
Estúdio 15;Architect;R. Dr. Aníbal Álvares da Silva 15, 2900-227 Setúbal, Portugal;+351 265 236 330;https://e15arq.wixsite.com/estudio15;setubai;Google Maps;google_maps_setubai.csv
eCUBE;Architect;Av. 5 de Outubro 47, 2900-356 Setúbal, Portugal;+351 917 764 929;http://www.ecube.pt/;setubai;Google Maps;google_maps_setubai.csv
Rui Filipe Monteiro, Arquitecto;Architect;Estr. das Machadas 11a, 2900-468 Setúbal, Portugal;+351 936 714 546;https://www.rmarquitecto.pt/;setubai;Google Maps;google_maps_setubai.csv
atelier Jordana Tomé Vitor Quaresma;Architect;Av. Luísa Todi 124 A, 2900-450 Setúbal, Portugal;+351 967 314 187;https://www.jtvq-atelier.com/;setubai;Google Maps;google_maps_setubai.csv
FF Arquitectura;Architect;Tv. do Padre Manuel dos Santos 3, 2900-229 Setúbal, Portugal;+351 265 234 466;;setubai;Google Maps;google_maps_setubai.csv
21por2 Studio;Architect;;+351 913 913 322;https://www.21por2.pt/;setubai;Google Maps;google_maps_setubai.csv
Alinhadesign.arquitetos;Architect;Av. Bento Gonçalves 31 C, 2910-433 Setúbal, Portugal;+351 265 501 223;https://www.alinhadesign.pt/;setubai;Google Maps;google_maps_setubai.csv
Arquiset, Arquitectura e Engenharia;Architect;Av. Mariano de Carvalho 29E, 2900-487 Setúbal, Portugal;+351 933 267 730;;setubai;Google Maps;google_maps_setubai.csv
Mário Carvalho Figueiredo, Unipessoal Lda.;Architect;R. Mormugão 24, 2900-506 Setúbal, Portugal;+351 265 401 052;http://www.urbanarq.pt/;setubai;Google Maps;google_maps_setubai.csv
Duplex, Lda;Architect;Av. Luísa Todi 135 3.º PISO, 2900-461 Setúbal, Portugal;;https://www.duplexlda.pt/;setubai;Google Maps;google_maps_setubai.csv
Paulini;Architect;R. de Arronches Junqueiro 118, 2900-475 Setúbal, Portugal;+351 918 497 290;;setubai;Google Maps;google_maps_setubai.csv
urbanarq - arquitectura e construção;Architect;;+351 919 795 869;http://www.urbanarq.pt/;setubai;Google Maps;google_maps_setubai.csv
Casa Viva Obras;Architect;R. João Maria Jales 16, 2910-332 Setúbal, Portugal;+351 937 538 700;http://www.casavivaobras.pt/;setubai;Google Maps;google_maps_setubai.csv
João de Oliveira ARCHITECTURE OFFICE;Architect;;;http://www.jo-ao.com/;setubai;Google Maps;google_maps_setubai.csv
Samadhi Architecture;Architect;Estrada Nacional, Torre, 7580-681 Comporta, Portugal;+351 925 557 588;http://www.samadhiarchitecture.com/;setubai;Google Maps;google_maps_setubai.csv
Isabel Fonseca Construções;Painter;R. Moinho do Frade 30, 2910-616 Setúbal, Portugal;+351 937 308 215;https://www.welinkbuilders.pt/operadores-de-maquinas-de-construcao-civil/engenheiro-civil/faz-tudo/remodelacao/construcao-de-imoveis/alpinismo/2910-616-setubal-portugal/isabel-fonseca-construcoes-89;setubai;Google Maps;google_maps_setubai.csv
Catarina Santos LeroyMerlin;Architect;;+351 918 771 809;;setubai;Google Maps;google_maps_setubai.csv
k. studio;Interior designer;;+351 917 113 242;https://www.kstudio-atelier.com/;setubai;Google Maps;google_maps_setubai.csv
David Mares | Arquitecto;Architect;;+351 938 186 086;http://www.davidmares.com/;setubai;Google Maps;google_maps_setubai.csv
João Brandão . Margarida Gomes, Arquitectos.pt;Architect;Quinta da Mira Serra, Estr. de Janas, 2710-265 Sintra, Portugal;+351 21 928 0781;http://www.jbmg-arquitectos.pt/;sintra;Google Maps;google_maps_sintra.csv
Mão Livre Oficina de Design, Lda;Design agency;Av. Combatentes 78, Abrunheira, 2710-034 Sintra, Portugal;+351 21 469 7917;http://maolivre.com/;sintra;Google Maps;google_maps_sintra.csv
Projecto Uno;Architect;Av. Movimento das Forças Armadas 34 e 36 1.º Esq, Portela de Sintra, 2710-432 Sintra, Portugal;;https://www.anteprojectos.com.pt/empresa/1344/projecto-uno-projectos-urbanizacoes-e-construcao-lda/;sintra;Google Maps;google_maps_sintra.csv
Haus Collection Portugal;Interior Decorator;Av. 29 de Agosto 333, 2705-869 Sintra, Portugal;+351 910 755 595;https://hauscollection.pt/;sintra;Google Maps;google_maps_sintra.csv
Serra de Sintra;Landscaper;2710, Sintra, Portugal;;;sintra;Google Maps;google_maps_sintra.csv
Urban Obras;Architecture firm;Av. Combatentes da Grande Guerra 95 B, 1495-040 Algés, Portugal;+351 21 822 5145;https://www.urbanobras.pt/orcamento/;sintra;Google Maps;google_maps_sintra.csv
Thiago Braddell-Arquitectura, Lda.;Architect;R. Dr. Leão de Oliveira, 2710, R. Dr. Leão de Oliveira 20E, Sintra, Portugal;+351 21 923 3670;http://www.thiagobraddell.pt/;sintra;Google Maps;google_maps_sintra.csv
Fernanda Schau Interiores;Interior designer;;+55 21 99931-5243;https://fernandaschau.com/;sintra;Google Maps;google_maps_sintra.csv
Ameixa Arquitectos;Architect;Praça Dom Afonso V 5 Loja 9, 2710-521 Sintra, Portugal;+351 960 083 856;;sintra;Google Maps;google_maps_sintra.csv
TAS ARCHITECTS;Architect;Largo Perfume nr 11, 2710-495 Sintra, Portugal;+351 918 627 903;http://www.tas-architects.org/;sintra;Google Maps;google_maps_sintra.csv
